	params	preprocess_model	train_accuracy	test_accuracy	train_logloss	test_logloss	train_macro_f1	test_macro_f1	train_macro_precision	test_macro_precision	train_macro_recall	test_macro_recall	train_micro_f1	test_micro_f1	train_micro_precision	test_micro_precision	train_micro_recall	test_micro_recall
RF	('max_depth', 20.0)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.39444398253786883	0.994840601495772	0.4852317631598093	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
RF	('max_depth', 20.5)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.39444398253786883	0.994840601495772	0.4852317631598093	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
RF	('max_depth', 21.0)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.3948668950936586	0.994840601495772	0.48674433788666976	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
RF	('max_depth', 21.5)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.3948668950936586	0.994840601495772	0.48674433788666976	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
RF	('max_depth', 22.0)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.3948668950936586	0.994840601495772	0.48674433788666976	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
RF	('max_depth', 22.5)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.3948668950936586	0.994840601495772	0.48674433788666976	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
RF	('max_depth', 23.0)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.3948668950936586	0.994840601495772	0.48674433788666976	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
RF	('max_depth', 23.5)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.3948668950936586	0.994840601495772	0.48674433788666976	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
RF	('max_depth', 24.0)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.3948668950936586	0.994840601495772	0.48674433788666976	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
RF	('max_depth', 24.5)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.3948668950936586	0.994840601495772	0.48674433788666976	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
RF	('max_depth', 25.0)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.3948668950936586	0.994840601495772	0.48674433788666976	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
RF	('max_depth', 25.5)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.3948668950936586	0.994840601495772	0.48674433788666976	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
RF	('max_depth', 26.0)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.3948668950936586	0.994840601495772	0.48674433788666976	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
RF	('max_depth', 26.5)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.3948668950936586	0.994840601495772	0.48674433788666976	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
RF	('max_depth', 27.0)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.3948668950936586	0.994840601495772	0.48674433788666976	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
RF	('max_depth', 27.5)	lsi_10	0.9900349328920756	0.7337837837837837			0.9697404887391519	0.3948668950936586	0.994840601495772	0.48674433788666976	0.9459415584415585	0.336166742013261	0.9900349328920756	0.7337837837837838	0.9900349328920756	0.7337837837837837	0.9900349328920756	0.7337837837837837
